9339389365013,40
9339389365020,0
9339389365037,32
9339389365044,0
9339389365051,22
9339389365068,21
9339389365075,8
9339389365280,11
9339389365297,0
9339389365303,26
9339389365310,0
9339389365327,40
9339389365334,0
9339389365341,58
9339389365358,0
9339389365365,57
9339389365372,0
9339389365389,36
9339389365396,14
9339389365402,0
9339389366508,0
9339389366515,0
9339389366522,0
9339389366539,0
9339389366546,13
9339389366553,0
9339389366560,4
9339389366577,0
9339389366584,9
9339389366591,0
9339389366607,17
9339389366614,0
9339389366621,15
9339389366638,0
9339389366645,28
9339389366652,11
9339389366669,0
9339389368762,41
9339389368779,46
9339389368786,88
9339389368793,130
9339389368809,151
9339389368816,136
9339389369165,10
9339389369172,0
9339389369189,16
9339389369196,0
9339389369202,66
9339389369219,0
9339389369226,107
9339389369233,0
9339389369240,94
9339389369257,0
9339389369264,61
9339389369271,32
9339389369288,3
9339389369998,64
9339389370055,62
9339389370178,0
9339389370185,0
9339389370192,0
9339389370208,0
9339389370215,0
9339389370222,0
9339389370239,0
9339389370246,0
9339389370253,0
9339389370260,0
9339389377566,14
9339389377573,37
9339389377580,56
9339389377597,39
9339389377603,36
9339389377610,29
9339389377627,35
9339389377634,45
9339389377641,47
9339389377658,38
9339389377665,38
9339389377672,39
9339389377740,22
9339389377757,3
9339389377764,12
9339389377771,18
9339389377788,28
9339389377795,27
9339389377801,2
9339389377818,4
9339389377825,6
9339389377832,17
9339389377849,8
9339389377856,3
9339389385066,0
9339389385073,0
9339389385080,0
9339389385097,0
9339389385103,0
9339389385110,0
9339389385127,0
9339389385134,0
9339389385141,0
9339389385158,0
9339389385165,0
9339389385172,0
9339389385189,0
9339389386223,12
9339389386230,0
9339389386247,0
9339389386254,0
9339389386261,0
9339389386278,0
9339389386285,0
9339389386292,0
9339389386308,0
9339389386315,0
9339389386322,0
9339389386339,0
9339389386346,0
9339389386353,0
9339389386506,0
9339389386513,13
9339389386520,0
9339389386537,40
9339389386544,0
9339389386551,62
9339389386568,0
9339389386575,74
9339389386582,0
9339389386599,71
9339389386605,0
9339389386612,47
9339389386629,20
9339389386636,6
9339389386643,0
9339389386650,0
9339389386667,0
9339389386674,0
9339389386681,0
9339389386698,0
9339389386704,0
9339389386711,0
9339389386728,0
9339389386735,0
9339389386742,0
9339389386759,0
9339389386766,0
9339389386773,0
9339389401766,0
9339389401773,0
9339389401780,0
9339389401797,0
9339389401803,0
9339389401810,0
9339389401827,0
9339389401834,0
9339389401841,0
9339389401858,0
9339389401865,0
9339389401872,0
9339389401889,0
9339389401896,0
9339389401902,0
9339389401919,0
9339389401926,0
9339389401995,41
9339389402008,44
9339389402015,80
9339389402022,116
9339389402039,135
9339389402046,152
9339389403340,0
9339389403357,0
9339389403364,0
9339389403371,0
9339389403388,0
9339389403395,0
9339389403401,0
9339389403418,0
9339389403425,0
9339389403432,0
9339389403449,0
9339389403456,0
9339389403463,0
9339389403470,0
9339389403487,0
9339389403494,0
9339389403500,0
9339389403517,0
9339389403524,0
9339389404613,22
9339389404620,0
9339389404637,20
9339389404644,0
9339389404651,21
9339389404668,0
9339389404675,71
9339389404682,0
9339389404699,74
9339389404705,0
9339389404712,44
9339389404729,37
9339389404736,0
9339389407324,0
9339389407331,0
9339389407348,0
9339389407355,0
9339389407362,0
9339389407379,0
9339389407386,0
9339389407393,0
9339389407409,0
9339389407416,0
9339389407423,0
9339389407430,0
9339389407447,0
9339389407454,0
9339389407461,0
9339389407478,0
9339389407485,0
9339389407492,0
9339389407508,0
9339389407515,0
9339389407522,0
9339389407539,0
9339389407546,0
9339389407553,0
9339389407560,0
9339389407577,0
9339389407584,0
9339389407591,0
9339389407607,0
9339389407614,0
9339389407621,0
9339389407638,0
9339389407645,0
9339389407652,0
9339389407669,0
9339389407676,0
9339389407683,0
9339389407690,0
9339389407706,0
9339389407713,0
9339389407720,0
9339389407737,0
9339389407744,0
9339389407751,0
9339389407768,0
9339389407775,0
9339389407782,0
9339389407799,0
9339389407805,0
9339389407812,0
9339389407829,0
9339389407836,0
9339389408642,0
9339389408659,0
9339389408666,0
9339389408673,0
9339389408680,0
9339389408697,0
9339389408703,0
9339389408710,0
9339389408727,0
9339389408734,0
9339389408741,0
9339389408758,0
9339389408765,0
9339389408772,0
9339389408789,0
9339389408796,0
9339389408802,0
9339389409212,0
9339389409229,0
9339389409236,0
9339389409243,0
9339389409250,0
9339389409267,0
9339389409274,0
9339389409281,0
9339389409298,0
9339389409304,0
9339389409311,0
9339389409328,0
9339389409335,0
9339389409342,0
9339389409359,0
9339389409366,0
9339389409373,0
9339389409380,0
9339389409397,0
9339389409403,0
9339389409410,0
9339389409427,0
9339389409434,0
9339389409441,0
9339389409458,0
9339389409465,0
9339389409472,0
9339389409762,0
9339389409779,0
9339389409786,0
9339389409793,0
9339389409809,0
9339389409816,0
9339389409823,0
9339389409830,0
9339389409847,0
9339389409854,0
9339389409861,0
9339389409878,0
9339389409885,0
9339389409892,0
9339389410621,0
9339389410638,0
9339389410645,0
9339389410652,0
9339389410669,0
9339389410676,0
9339389410683,0
9339389410690,0
9339389410706,0
9339389410713,0
9339389410720,0
9339389410737,0
9339389410744,0
9339389410751,0
9339389410768,0
9339389410775,0
9339389410782,0
9339389410799,0
9339389410805,0
9339389410812,0
9339389410829,0
9339389410836,0
9339389410843,0
9339389410850,0
9339389410867,0
9339389410874,0
9339389410881,0
9339389410898,0
9339389410904,0
9339389410911,0
9339389410928,0
9339389410935,0
9339389410942,0
9339389410959,0
9339389410966,0
9339389410973,0
9339389410980,0
9339389410997,0
9339389411000,0
9339389411017,0
9339389411024,0
9339389411031,0
9339389411048,0
9339389411055,0
9339389411062,0
9339389411079,0
9339389411086,0
9339389411093,0
9339389411109,0
9339389411116,0
9339389411123,0
9339389411130,0
9339389411147,0
9339389411154,0
9339389411161,0
9339389411178,0
9339389411444,0
9339389411451,0
9339389411468,0
9339389411475,0
9339389411482,0
9339389411499,0
9339389411505,0
9339389411512,0
9339389411529,0
9339389411536,0
9339389411543,0
9339389411550,0
9339389411567,0
9339389411574,0
9339389411581,0
9339389411598,0
9339389411604,0
9339389411611,0
9339389411628,0
9339389411635,0
9339389411642,0
9339389411659,0
9339389411666,0
9339389411673,0
9339389411680,0
9339389411697,0
9339389411703,0
9339389411710,0
9339389411727,0
9339389411734,0
9339389411741,0
9339389411758,0
9339389411765,0
9339389411772,0
9339389411789,0
9339389411796,0
9339389411802,0
9339389411819,0
9339389411826,0
9339389411833,0
9339389411840,0
9339389411857,0
9339389411864,0
9339389411871,0
9339389411888,0
9339389411895,0
9339389411901,0
9339389411918,0
9339389411925,0
9339389411932,0
9339389411949,0
9339389411956,0
9339389411963,0
9339389411970,0
9339389411987,0
9339389411994,0
9339389412007,0
9339389412014,0
9339389412021,0
9339389412038,0
9339389412045,0
9339389412052,0
9339389412069,0
9339389412076,0
9339389412083,0
9339389412090,0
9339389412106,0
9339389412113,0
9339389412120,0
9339389412137,0
9339389412144,0
9339389412151,0
9339389412168,0
9339389412175,0
9339389412182,0
9339389412199,0
9339389412205,0
9339389412212,0
9339389412229,0
9339389412236,0
9339389412243,0
9339389412250,0
9339389412267,0
9339389412274,0
9339389412281,0
9339389412298,0
9339389412304,0
9339389412311,0
9339389412328,0
9339389412335,0
9339389412342,0
9339389412359,0
9339389412366,0
9339389412373,0
9339389412380,0
9339389412397,0
9339389412403,0
9339389412410,0
9339389412427,0
9339389412434,0
9339389412441,0
9339389412458,0
9339389412908,0
9339389412915,0
9339389412922,0
9339389412939,0
9339389412946,0
9339389412953,0
9339389412960,0
9339389412977,0
9339389412984,0
9339389412991,0
9339389413004,0
9339389413011,0
9339389413028,0
9339389413592,0
9339389413608,0
9339389413615,0
9339389413622,0
9339389413639,0
9339389413646,0
9339389413653,0
9339389413660,0
9339389413677,0
9339389413684,0
9339389413691,0
9339389413707,0
9339389413714,0
9339389413721,0
9339389413738,0
9339389413745,0
9339389413752,0
9339389413769,0
9339389413776,0
9339389413783,0
9339389413790,0
9339389413806,0
9339389413813,0
9339389413820,0
9339389413837,0
9339389413844,0
9339389413851,0
9339389413868,0
9339389413875,0
9339389413882,0
9339389413899,0
9339389413905,0
9339389413912,0
9339389413929,0
9339389413936,0
9339389413943,0
9339389413950,0
9339389413967,0
9339389413974,0
9339389413981,0
9339389413998,0
9339389414001,0
9339389414018,0
9339389414025,0
9339389414032,0
9339389414049,0
9339389414056,0
9339389414063,0
9339389414070,0
9339389414087,0
9339389414094,0
9339389414100,0
9339389414117,0
9339389414124,0
9339389414131,0
9339389414148,0
9339389414155,0
9339389414162,0
9339389414179,0
9339389414186,0
9339389414827,0
9339389414834,0
9339389414841,0
9339389414858,0
9339389414865,0
9339389414872,0
9339389414889,0
9339389414896,0
9339389414902,0
9339389414919,0
9339389414926,0
9339389414933,0
9339389414940,0
9339389414957,0
9339389414964,0
9339389414971,0
9339389414988,0
9339389414995,0
9339389415008,0
9339389415015,0
9339389415022,0
9339389415039,0
9339389415046,0
9339389415053,0
9339389415060,0
9339389415077,0
9339389415084,0
9339389415091,0
9339389415107,0
9339389415114,0
9339389415121,0
9339389415138,0
9339389415145,0
9339389415152,0
9339389415169,0
9339389415176,0
9339389415183,0
9339389415190,0
9339389415206,0
9339389415213,0
9339389415220,0
9339389415237,0
9339389415244,0
9339389415251,0
9339389415268,0
9339389415275,0
9339389415282,0
9339389415299,0
9339389415305,0
9339389415312,0
9339389415329,0
9339389415336,0
9339389415343,0
9339389415350,0
9339389415367,0
9339389415374,0
9339389415381,0
9339389415398,0
9339389415404,0
9339389415411,0
9339389415428,0
9339389415435,0
9339389415442,0
9339389415459,0
9339389415466,0
9339389415473,0
9339389415480,0
9339389415497,0
9339389415503,0
9339389415510,0
9339389415527,0
9339389415534,0
9339389415541,0
9339389415558,0
9339389415565,0
9339389415572,0
9339389415589,0
9339389415596,0
9339389415602,0
9339389415619,0
9339389415626,0
9339389416197,0
9339389416203,0
9339389416210,0
9339389416227,0
9339389416234,0
9339389416241,0
9339389416258,0
9339389416265,0
9339389416272,0
9339389416289,0
9339389416296,0
9339389416302,0
9339389416319,0
9339389416326,0
9339389416333,0
9339389416340,0
9339389416357,0
9339389416364,0
9339389416371,0
9339389416388,0
9339389416395,0
9339389416401,0
9339389416418,0
9339389416425,0
9339389416432,0
9339389416449,0
9339389416456,0
9339389416463,0
9339389416470,0
9339389416487,0
9339389416494,0
9339389416500,0
9339389416517,0
9339389416524,0
9339389416531,0
9339389416548,0
9339389416555,0
9339389416562,0
9339389416579,0
9339389417002,0
9339389417019,0
9339389417026,0
9339389417033,0
9339389417040,0
9339389417057,0
9339389417064,0
9339389417071,0
9339389417088,0
9339389417095,0
9339389417101,0
9339389417118,0
9339389417125,0
9339389417132,0
9339389417149,0
9339389417156,0
9339389417163,0
9339389417170,0
9339389417187,0
9339389417194,0
9339389417200,0
9339389417217,0
9339389417224,0
9339389417231,0
9339389417248,0
9339389417255,0
9339389417262,0
9339389417279,0
9339389417286,0
9339389417293,0
9339389417309,0
9339389417316,0
9339389417323,0
9339389417330,0
9339389417347,0
9339389417354,0
9339389417361,0
9339389417378,0
9339389417385,0
9339389417835,0
9339389417842,0
9339389417859,0
9339389417866,0
9339389417873,0
9339389417880,0
9339389417897,0
9339389417903,0
9339389417910,0
9339389417927,0
9339389417934,0
9339389417941,0
9339389417958,0
9339389417965,0
9339389417972,0
9339389417989,0
9339389417996,0
9339389418009,0
9339389418016,0
9339389418023,0
9339389418030,0
9339389418047,0
9339389418054,0
9339389418061,0
9339389422273,0
9339389422280,0
9339389422297,0
9339389422303,0
9339389422310,0
9339389422327,0
9339389422334,0
9339389422341,0
9339389422358,0
9339389422365,0
9339389422372,0
9339389422389,0
9339389422396,0
9339389422402,0
9339389448440,0
9339389448457,0
9339389448464,0
9339389448471,0
9339389448488,0
9339389448495,0
9339389453291,0
9339389453307,0
9339389453314,0
9339389453321,0
